id,submitdate,lastpage,startlanguage,seed,Randomisierung,Alter,Sex,Bildung,Partnerschaft,OPselbst,OPandere,BildVG,AnnaVG[Eig1],AnnaVG[Eig2],AnnaVG[Eig3],AnnaVG[Eig4],AnnaVG[Eig5],AnnaVG[Eig6],AnnaVG[Eig7],AnnaVG[Eig8],AnnaVG[Eig9],AnnaVG[Eig10],AnnaVG[Eig11],AnnaVG[Eig12],AnnaVG[Eig13],AnnaVG[Eig14],AnnaVG[Eig15],BildKG,AnnaKG[Eig1],AnnaKG[Eig2],AnnaKG[Eig3],AnnaKG[Eig4],AnnaKG[Eig5],AnnaKG[Eig6],AnnaKG[Eig7],AnnaKG[Eig8],AnnaKG[Eig9],AnnaKG[Eig10],AnnaKG[Eig11],AnnaKG[Eig12],AnnaKG[Eig13],AnnaKG[Eig14],AnnaKG[Eig15],SexCompetition[SexComp1],SexCompetition[SexComp2],SexCompetition[SexComp3],SexCompetition[SexComp4],SexCompetition[SexComp5],SexCompetition[SexComp6],SexCompetition[SexComp7],SexCompetition[SexComp8],SexCompetition[SexComp9],SexCompetition[SexComp10],SexCompetition[SexComp11],SexCompetition[SexComp12],PhysComp[PhysComp1],PhysComp[PhysComp2],PhysComp[PhysComp3],PhysComp[PhysComp4],PhysComp[PhysComp5],PhysComp[PhysComp6],PhysComp[PhysComp7],PhysComp[PhysComp8],PhysComp[PhysComp9],PhysComp[PhysComp10],BodyImage[BodyIm1],BodyImage[BodyIm2],BodyImage[BodyIm3],BodyImage[BodyIm4],BodyImage[BodyIm5],BodyImage[BodyIm6],BodyImage[BodyIm7],BodyImage[BodyIm8],ACSS[ACSS1],ACSS[ACSS2],ACSS[ACSS3],ACSS[ACSS4],ACSS[ACSS5],ACSS[ACSS6],ACSS[ACSS7],ACSS[ACSS8],ACSS[ACSS9],ACSS[ACSS10],ACSS[ACSS11],ACSS[ACSS12],ACSS[ACSS13],ACSS[ACSS14],ACSS[ACSS15]
762,1/1/1980 0:00,8,de,38099282,1,34,1,3,1,0,1,"Offen, kommunikativ, zielstrebig, gesellig, anspruchsvoll ",1,3,1,3,4,4,4,5,3,2,1,4,5,3,1,,,,,,,,,,,,,,,,,2,1,1,1,1,1,1,1,1,1,1,1,3,1,1,2,2,3,3,2,2,2,2,3,3,2,3,2,3,2,4,4,2,3,5,1,1,3,1,6,1,1,1,4,1
763,1/1/1980 0:00,8,de,2013362934,1,31,1,1,1,0,0,,2,5,1,3,3,5,4,3,4,1,2,3,4,3,1,,,,,,,,,,,,,,,,,2,4,1,5,3,1,1,1,5,2,1,2,1,1,1,3,2,4,4,2,2,3,5,3,3,2,2,1,6,2,7,6,5,4,4,2,4,6,2,1,1,1,1,6,2
764,,2,de,901185805,1,19,2,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
765,1/1/1980 0:00,8,de,618576842,2,30,1,3,1,0,1,,,,,,,,,,,,,,,,,"Fleißig, strebsam, aktiv, gutes Zeitmanagement",4,4,2,1,4,5,5,4,3,2,2,3,5,2,1,1,1,2,1,1,1,1,1,4,2,1,1,1,1,1,1,1,1,2,1,1,1,1,4,5,1,1,5,2,3,2,1,1,2,3,1,1,1,1,6,1,1,1,1,1
766,1/1/1980 0:00,8,de,999109071,2,20,0,1,0,0,0,,,,,,,,,,,,,,,,,,2,1,1,3,5,5,5,5,2,1,1,4,5,1,1,2,1,2,1,1,1,1,2,2,2,1,2,4,2,2,2,2,3,2,1,2,2,2,2,1,2,1,2,4,2,3,4,1,1,2,1,1,1,1,7,1,1,1,2,1
767,1/1/1980 0:00,8,de,569103369,1,21,2,1,0,0,0,,3,4,3,2,3,5,5,3,4,3,4,2,4,4,2,,,,,,,,,,,,,,,,,1,5,1,5,1,1,1,2,5,1,1,1,5,2,2,2,4,3,1,2,3,2,6,6,4,2,2,2,1,2,4,4,2,3,4,5,3,5,1,5,1,1,2,5,2
768,1/1/1980 0:00,8,de,262248004,2,20,1,1,0,0,0,,,,,,,,,,,,,,,,,,2,5,4,4,3,5,4,2,5,4,4,2,5,3,3,4,4,3,5,5,4,2,2,5,3,5,3,4,4,4,4,4,4,4,3,4,2,2,5,3,2,2,5,2,2,6,3,1,1,1,1,1,1,1,7,1,1,1,1,1
769,1/1/1980 0:00,8,de,54270258,1,39,1,3,1,1,1,"willensstark, laut, energiegeladen, analytisch, klug, eitel, oberflächlich, fit, trendorientiert, teuer :)",3,5,4,3,4,4,4,3,5,3,2,3,4,2,2,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,2,1,2,2,1,1,2,2,3,2,2,1,2,1,7,3,4,3,4,4,5,7,2,1,5,2,4,1,3
770,1/1/1980 0:00,8,de,1160767127,2,20,1,1,0,0,0,,,,,,,,,,,,,,,,,"selbstbewusst, eingebildet, zielstrebig, freundlich",1,5,5,5,5,5,5,4,3,2,1,5,5,2,2,5,5,5,6,2,2,3,2,3,5,5,3,2,3,4,4,3,3,3,4,4,2,2,1,2,1,2,1,1,1,4,4,3,2,2,2,2,5,1,6,5,2,1,3,3
771,,1,de,1866186319,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
772,1/1/1980 0:00,8,de,372167623,1,38,1,1,1,0,1,"willensstark, verfolgt ihre Ziel und Wünsche, visuell orientiert,",2,5,3,3,5,5,4,4,3,4,3,2,5,1,1,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2,2,1,1,4,1,1,1,2,1,1,1,5,5,1,1,7,1,1,1,1,3,1,1,1,7,2
773,,3,de,712783726,2,32,1,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
774,,1,de,1989085932,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
775,,4,de,2077049637,1,23,1,1,1,0,0,,2,5,4,3,4,5,5,5,5,4,3,4,5,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
776,1/1/1980 0:00,8,de,1360176395,1,19,1,1,1,0,0,eitel aber hat einen nicht so schlechten Charakter,1,5,4,2,5,5,5,4,4,2,1,4,4,4,1,,,,,,,,,,,,,,,,,2,5,5,4,1,1,5,1,6,4,2,1,2,2,1,4,2,3,1,1,1,3,3,3,3,1,2,4,2,4,1,1,1,1,1,1,1,1,1,7,1,1,1,1,1
777,,2,de,1428637037,1,23,1,3,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
778,1/1/1980 0:00,8,de,1919787613,2,36,2,3,1,0,0,,,,,,,,,,,,,,,,,,3,4,5,1,2,4,4,2,4,3,4,2,5,3,3,5,3,3,6,4,4,2,1,4,4,5,5,1,1,1,2,1,3,1,2,1,1,7,2,2,1,2,2,2,1,5,6,5,1,2,2,4,4,3,1,1,1,1,1,1
779,1/1/1980 0:00,8,de,772484864,2,23,1,3,0,0,0,,,,,,,,,,,,,,,,,,2,4,1,3,3,5,5,5,4,2,4,3,5,1,1,2,3,1,3,1,1,1,1,6,5,2,3,5,1,1,1,4,2,2,3,2,2,2,1,1,3,4,1,1,1,7,4,3,5,5,4,5,1,1,4,5,1,1,4,3
780,1/1/1980 0:00,8,de,968442617,1,19,1,1,1,0,0,"erfolgreich, ehrgeizig und organisiert aber vermutlich geringes Selbstbewusstsein und denkt viel darüber nach was anderer von ihr halten",5,5,5,4,2,5,5,5,5,3,4,2,5,4,2,,,,,,,,,,,,,,,,,3,5,6,7,2,2,3,1,3,7,6,1,5,1,1,3,4,4,4,4,4,4,3,4,4,1,3,3,2,3,6,5,1,5,7,1,1,1,1,7,1,1,1,5,1
781,1/1/1980 0:00,8,de,1869379986,2,27,1,3,0,0,0,,,,,,,,,,,,,,,,,,1,4,3,3,5,4,4,5,4,2,2,4,3,2,2,4,5,4,6,2,1,3,4,5,5,4,2,5,4,4,4,5,5,5,4,4,5,4,5,3,7,3,2,4,3,4,4,5,5,5,6,7,6,2,3,2,2,1,3,5
782,1/1/1980 0:00,8,de,2011052193,1,56,1,3,1,1,1,,2,5,3,4,4,5,4,4,3,2,3,4,5,3,1,,,,,,,,,,,,,,,,,3,2,1,3,4,2,2,1,2,4,4,2,4,2,2,2,3,4,3,3,3,3,4,1,4,5,4,2,1,4,7,7,7,4,7,7,7,7,4,1,5,5,6,7,7
783,1/1/1980 0:00,8,de,1580876182,2,33,1,3,1,0,1,,,,,,,,,,,,,,,,,"extravertiert, motiviert, fokussiert",3,4,3,3,3,4,4,4,4,2,3,3,4,3,2,4,2,3,6,3,1,1,1,2,2,2,1,3,1,1,2,3,3,2,3,3,3,6,3,4,3,4,3,2,2,4,4,1,2,3,1,4,3,1,6,1,1,1,3,1
784,1/1/1980 0:00,8,de,1278887749,1,23,1,1,0,0,0,,4,4,2,1,3,3,3,4,4,2,3,2,3,4,1,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,4,2,1,3,4,3,3,3,4,2,3,3,3,3,5,1,4,7,5,3,6,3,5,4,1,1,3,5,5,3,1,3,1,1,1,5,2
785,,2,de,823162757,1,29,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
786,,3,de,1312326027,2,26,1,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
787,,3,de,1136270425,2,25,1,3,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
788,1/1/1980 0:00,8,de,1301893277,1,20,2,1,1,0,0,"Pflichtbewusst, oberflächlich, empathisch",2,5,4,4,4,5,5,3,5,4,3,3,4,4,2,,,,,,,,,,,,,,,,,1,2,2,3,1,1,1,1,4,3,2,1,2,1,1,3,2,1,2,4,3,2,1,3,3,3,3,4,4,4,1,1,1,1,2,1,1,1,1,7,1,1,1,2,1
789,,5,de,1865597672,2,20,0,2,1,0,1,,,,,,,,,,,,,,,,,,3,5,2,2,5,5,4,1,1,1,4,2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
