"Data Source","World Development Indicators",

"Last Updated Date","2023-03-01",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"South Asia","SAS","General government final consumption expenditure (annual % growth)","NE.CON.GOVT.KD.ZG","","5.71587567989089","17.6236469454072","19.4163017080144","7.30022208990387","7.48330811045528","4.74270528835636","1.26946683667306","3.96750968823818","7.73042597616475","9.92619327518014","8.54906604002056","3.18938067556363","0.0258463436085634","-4.10826059658865","8.28261239777058","11.4194237756637","3.53830723020339","6.90112779841611","5.2502470131049","4.0758338973291","5.40865473356007","8.5261260309282","6.62191131345315","7.28696915760287","9.22556208201722","9.22535920841287","8.37430356899151","4.97498073028513","7.51154229415198","2.0177800942886","-0.00296164107726327","1.97110342277796","7.75240819284073","-0.0699803565122181","6.47356189960256","5.81530608526599","8.12920248543678","10.9124021038418","8.9021493749474","2.54185941054499","1.33184057826318","1.46760781513242","3.31126941920661","3.99159414516063","8.29946802340031","8.64570601881766","7.64632603214139","9.37388739726421","13.7402676947601","4.49440738592612","5.636720885914","1.52367373649234","1.71468679599623","6.87189450643024","7.68491521397499","6.0788165274754","10.723758617348","6.7863561049667","3.41550906041709","4.01807594417667","2.67079953238161",
"Saudi Arabia","SAU","General government final consumption expenditure (annual % growth)","NE.CON.GOVT.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.17213780212649","-0.769101016996103","3.96485403127312","7.96169597183778","8.73126617168154","7.98702931134039","1.79223861511457","3.68528288884735","0.600811793508214","1.17930428059275","16.6092354796745","8.07685017471518","11.1254829926412","12.0159373210841","-1.75121079747058","-17.550010021771","3.29507854499553","7.44744873858775","-3.20484914330034","4.09754792650412","-0.190100702519629",
"Sudan","SDN","General government final consumption expenditure (annual % growth)","NE.CON.GOVT.KD.ZG","","6.52173271672312","13.775520565965","7.39911253559549","14.1962139463767","17.0018384305651","16.9557905645441","3.61244339160423","2.51097226649482","-0.85027378710771","3.58359733208704","-6.22841218444032","-11.9628197179061","-8.22871702629594","-1.62107672486688","6.84859926114561","7.31841568543162","2.19399262822857","-3.6471985378908","13.2516805784772","13.6397650951075","-11.207862973693","-19.3044506564395","-6.00535550055437","-2.69092244661789","23.4667016783302","18.0805808921679","-9.5528188120997","1.59920016335546","-2.54266468373498","-20.7714640784621","29.5383402645283","0.190234044792263","3.77842321614696","7.21651973760156","-1.23917136430707","-11.5699049745529","8.42880302597054","20.4457098383799","7.44512292097852","25.9667191198538","20.7062493342747","10.0165486506405","11.9999981941516","7.51445921624297","8.4005400070422","9.00000144109869","-2.99381506891044","20.9013612655411","4.4001606887775","5.17403554878932","40.2676413864633","-19.9999982433686","9.99999743824588","-4.99999850287094","-3.00000143584305","3.0800007206293","2.79999952366128","-2.4799984109323","-10.8900014499007","-5.95000094684929","-3.72947671418324",
"Senegal","SEN","General government final consumption expenditure (annual % growth)","NE.CON.GOVT.KD.ZG","","-5.2109195205668","-2.61780113291002","4.56989541515154","3.34189970327319","1.74129467885163","4.93311035734141","1.11553785481591","-11.0323088958728","-13.1975199238851","10.2040815975813","4.53703706397577","-1.24003543628862","-0.358744397267941","7.65076508027174","1.67224081053973","13.3223684215588","2.75761972200748","14.0536723324538","2.33635603745353","2.09020901767605","4.131751958143","-3.24111338174448","-2.53322863893152","-1.9685412927852","-1.58553363234117","2.0831855335778","4.53724625926222","1.71516817796753","1.50764128020964","0.6956839340301","-1.467875519348","0.237056706908049","-1.33988087168791","-3.67644065289809","0.800891347735444","2.11392051604294","3.34605546903886","0.9824237201111","33.6343206685945","1.17516475516378","1.54369160644119","4.07342321423398","1.74981741456473","6.28511409236228","5.55028179577465","4.00567712157583","6.50164796879969","1.22793796421294","1.70309871777302","2.53465374311183","5.48559098581582","2.91355931174641","1.66346227376293","2.29759415627204","5.66146988679559","4.32420120668289","4.03088178858897","3.48134263980901","7.52684780784034","2.59016572476878","5.40479696503817",
"Singapore","SGP","General government final consumption expenditure (annual % growth)","NE.CON.GOVT.KD.ZG","","22.629179331307","9.4063700582476","16.3117353874037","1.92832099727308","9.35409898719666","13.6828309305373","8.67727307662747","16.8953323903819","23.159295783169","21.5748882448298","17.0350317184533","13.3644053167616","5.5701059812401","0.340400980816383","2.75996895034932","4.80933329602999","8.8169344936202","11.2056911566295","-0.176471885822693","10.4368771131196","5.44461341443893","13.275898058713","9.64099643174241","5.42873731817626","20.1881132157505","0.923659427717041","1.22823996081101","-6.00177043375626","6.11501757910598","10.8496035972074","8.21849080370201","2.56860462822308","15.5074916812525","-0.450431698402255","10.4678587558336","16.3209218515771","6.49769915190805","7.74101282223663","6.60850426574694","18.3219998084475","5.05953987012752","4.62411663235211","0.911932445811829","1.01275060306907","4.01680894871825","7.31398628651687","2.43459563635318","6.32917612948292","4.85675991522459","10.2181783836539","-0.182526579183389","0.860216284586784","11.730074648251","0.623927109467843","8.90214080398128","3.72212231882982","3.43037154538752","2.98049008087371","3.35128853761573","13.3266628646348","4.47829622015037",
"Solomon Islands","SLB","General government final consumption expenditure (annual % growth)","NE.CON.GOVT.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.7223374827109","80.5481931605146","0.336567725303439","-2.19819434036327","-2.1746269201299","-0.0634068106374173","10.0171680226917","-17.1721283669177","-9.00638925294889","27.3484268803169","3.14918884529743","4.86910635964912","4.1921254696945","-5.47854992473657","14.3691317474537","6.07159433743327","-13.3160125803364","",
"Sierra Leone","SLE","General government final consumption expenditure (annual % growth)","NE.CON.GOVT.KD.ZG","","","","","","","","","","","","","","","","","","","","","","0.418962103661968","22.7117522591231","0.143369182033553","-8.84037222695052","20.0104698356297","4.25299891072086","-20.8158995785294","-40.7187290676","9.96881303834995","-10.4951771481478","27.8472765162123","-29.3446131982063","20.4558568985795","3.88023953789781","-24.3370993762669","31.0528721342125","-31.7288687308975","-1.6689373171105","17.9425008431358","51.2187959111941","9.05030102250375","34.3067680944844","-2.32007095793209","-7.8536311461891","3.87355880324107","9.17204900639686","-11.5051482767549","12.7147532179165","10.8628342963819","3.68003904700127","2.03216317547927","14.8869860939563","0.275070121121715","-19.3247743693117","24.1885212725028","17.9218131556146","-4.78048865838566","250.23342320897","5.09028944658701","2.68155007737165","0.567431247748289",
"El Salvador","SLV","General government final consumption expenditure (annual % growth)","NE.CON.GOVT.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.7552711453549","3.10199220120924","1.52732675856777","4.1995264801261","8.16358642904247","6.02977953559234","4.08545977690282","2.39104167745789","2.33649953292503","2.37917501215526","5.91529528510122","2.32317045739651","1.53050707890796","2.92477216082708","3.47031396204068","5.01174628034455","-0.124285359184682","5.83623693379791","-0.129335684891245","2.59006357428773","10.8216662841405","1.88464326395361","2.75434495375546","-1.08803165182987","2.06","-0.979815794630611","0.0989511181476388","1.65085013839463","0.457065058834957","10.1258470474347","7.18178621659635",
"San Marino","SMR","General government final consumption expenditure (annual % growth)","NE.CON.GOVT.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.837636660734759","1.46669968187381","-0.969808176928822","3.01139267595747","2.40197173467355","",
"Somalia","SOM","General government final consumption expenditure (annual % growth)","NE.CON.GOVT.KD.ZG","","-0.362852764818044","-3.56657479011095","10.4420746853901","-2.20086754736754","-10.6165892349311","22.5506031561149","5.81617285045854","7.84743249815654","1.06541413678542","6.77356032717628","-1.29173284240414","168.674049224569","-2.00192527181359","-1.57347249586027","5.15291284640502","-17.4442718178985","2.64556884340097","43.2542186055654","86.3613442770727","-62.4297741530115","57.5937547275607","-33.754479225409","29.9604424822184","-11.1759529059293","20.4085266361627","30.031619047619","11.0492881340705","-19.1066985735135","15.2003917932149","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Serbia","SRB","General government final consumption expenditure (annual % growth)","NE.CON.GOVT.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.8442920197777","13.397959280767","6.15280951563162","-1.42875908024817","12.5461599556383","9.04498206973676","9.50795203412964","3.79370664824134","7.81512369826858","-3.34234904864238","7.54586293849859","0.878163675463028","3.50537928331494","-1.66628568333168","-0.045215671266547","1.56744552857089","0.387259555861093","-2.10744695230616","0.948967539240854","-3.6996076098841","0.0186398553999112","2.93283453716828","3.74333060662093","1.94473641429558","2.91730290888827","4.26456834128948",
"Sub-Saharan Africa (excluding high income)","SSA","General government final consumption expenditure (annual % growth)","NE.CON.GOVT.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","2.63112624371415","2.79968553931059","3.46505647235438","4.06144734258042","3.56464495871225","2.42339382934409","1.11444867685235","3.00884124640402","1.58660405507737","4.04599480301573","1.44389684275679","1.33713778215747","-2.26550442716783","-3.32059902086135","0.936826413604692","3.83315196895946","1.92291176970608","0.281854642181315","3.67090158457084","4.74946416326314","6.34525349230219","5.5000227201246","15.6690272224639","4.13145205289732","8.66998005753945","18.7485549144831","7.35417118730912","-0.278555944543697","6.44712495732979","11.3024437056943","1.68177126136757","2.01588375000819","0.223120834829942","-1.4071639062112","-0.756461924580037","0.342657048821351","4.36314162435352","2.18794552884076","9.26303127518213","-3.6906558393063",
"South Sudan","SSD","General government final consumption expenditure (annual % growth)","NE.CON.GOVT.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sub-Saharan Africa","SSF","General government final consumption expenditure (annual % growth)","NE.CON.GOVT.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","2.62370361465017","2.78940740555559","3.47966989992973","4.09387183846972","3.59496620397293","2.40795978915267","1.10940157346676","3.03413163739854","1.56565487999943","4.038631208352","1.47212357561668","1.34831031331014","-2.26856827464007","-3.32701038110105","0.968471215814603","3.85386604684896","1.94202439251264","0.240554904867281","3.76719895122611","4.72413198565785","6.38130102657163","5.45638428114059","15.6418977643262","4.16085569544795","8.69094491895608","18.6647486898232","7.30122350103997","-0.272329421598457","6.43810933202937","11.3091507709608","1.67779550797331","2.01766874259066","0.221112009956428","-1.39331231728409","-0.719271185777558","0.354434353708413","4.37051695021853","2.1850527929206","9.26680081680632","-3.67755176747798",
"Small states","SST","General government final consumption expenditure (annual % growth)","NE.CON.GOVT.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sao Tome and Principe","STP","General government final consumption expenditure (annual % growth)","NE.CON.GOVT.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Suriname","SUR","General government final consumption expenditure (annual % growth)","NE.CON.GOVT.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Slovak Republic","SVK","General government final consumption expenditure (annual % growth)","NE.CON.GOVT.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-2.89527249347532","-10.7237733413018","3.59255099335292","7.05118119133539","0.169502495934708","3.92849360475705","-7.25181124780993","2.82373130618714","3.52074534186411","2.21951582250732","6.02203957121203","-5.04327021460284","5.94720132726803","7.98797675327907","0.196640861256682","6.27420386614683","5.989028084043","2.11952338339778","-2.35224246505723","-2.00810636429736","1.48334489419719","3.77941648020669","5.30338648495076","1.92863723970554","1.05605923458083","0.493046253516695","4.54688332791679","-0.645582732932709","4.15515616682349",
"Slovenia","SVN","General government final consumption expenditure (annual % growth)","NE.CON.GOVT.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.328106939772596","-1.73190436601742","5.30971867132537","2.05723169249899","2.45550696908769","2.75192439201584","4.50633212062034","3.84230548946567","4.31247881761088","3.79082615967185","2.88580811773657","3.21911701839241","2.66538438737129","3.59160243142216","2.83431063021327","3.17389357385515","1.81390391625843","5.16944368872392","2.04610566085053","0.045744835441468","-0.113502119787583","-2.35060792367712","-1.9569321094649","-0.245698393495474","2.34595741691383","2.42159203903907","0.412301849330589","2.85431886560632","1.82156037719996","4.12514369612784","5.77297877526108",
"Sweden","SWE","General government final consumption expenditure (annual % growth)","NE.CON.GOVT.KD.ZG","","3.40001838802029","6.30016202236638","9.50009951255319","3.00015628598783","4.80003390291563","5.50012626604885","4.70015224063911","6.79988415590695","5.20007650764136","8.02848492933124","2.19998399462855","2.39993909795153","2.6000781650847","3.09988545723057","4.69991002960457","3.499935096526","2.99994556042226","3.2999512340663","4.70006387516655","2.19993014442501","2.08568034946497","0.684443219399597","0.477390956553563","2.04231617485236","1.61308043035521","1.68186353641751","1.2089716978211","0.882681473434602","2.48155614207958","2.74294105212559","4.1867620904958","2.32811148177383","0.197915459914256","-1.04547918074579","0.367050847304824","-0.162025600718621","-0.510033661096969","3.77618915197677","1.83164547447952","-0.773606662944118","0.168281928827852","2.11952374751256","0.547390830097001","-0.303335537948911","0.246539769650894","1.61277805161981","0.566835382417779","1.28317494201443","2.25133070485559","1.31671656256411","0.867381072547801","1.09895118185979","1.59113514529695","1.24747681692784","2.17504622847451","3.732262739615","0.121765494087242","0.817754032311214","0.266974403404177","-1.77735047341537","2.83312594365255",
"Eswatini","SWZ","General government final consumption expenditure (annual % growth)","NE.CON.GOVT.KD.ZG","","","","","","","","","","","","","","","","","","","","","","18.4322486749689","0.155887364322524","-1.22111589085141","0.412063759390733","-8.64211421988263","12.2340988565309","-4.61446698463924","2.14733943774827","5.44883916522232","19.1109093572763","6.25972941465749","30.4706736135777","8.42125489584551","3.73973575789996","-1.39258590603657","22.5486709458899","-4.58810541198301","2.53401407123164","24.3738916482933","-19.0625078397931","3.6607185924193","25.8000933132751","18.8031471212999","9.72130822816088","1.84936626763988","4.08752475746552","3.6812344185989","1.05222473342874","12.314809852354","0.297743224836864","-6.32346062830612","0.31193936838865","4.22353210370426","4.8725221912964","16.317849557097","7.48859247567204","2.89266986757167","-4.34518717584109","-1.96018462306338","6.8013390822038","-8.65080561134276",
"Sint Maarten (Dutch part)","SXM","General government final consumption expenditure (annual % growth)","NE.CON.GOVT.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","General government final consumption expenditure (annual % growth)","NE.CON.GOVT.KD.ZG","","","","","","","","","","","","","","","","","","","","","","5.14957018687279","-2.13695289623104","-4.21431547167026","14.1667227963578","25.5837159287633","20.4770486085191","-4.97900127913502","-1.49440042334219","16.4269999274984","-8.24969478148171","-0.000165624056933211","17.5803910345409","6.84917315918614","-3.78903313606511","-6.55909500556699","17.474091279318","13.1371709560904","9.82817310888451","-15.5737470102945","47.5659765786305","-3.37837773436775","18.881015276723","-9.41172904323872","4.87703845649936","17.0373914937912","16.9141098045112","-12.5230341067346","-19.6053955917515","4.03450062344885","0.410329461511935","16.0630460061465","-1.08244764210693","3.2915649935476","-1.19482084636333","8.51018045491602","23.4408147157826","6.50553800899694","7.91139849130059","0.84192048464196","11.0162648961956","2.25942948110765",
"Syrian Arab Republic","SYR","General government final consumption expenditure (annual % growth)","NE.CON.GOVT.KD.ZG","","","","","","","","","","","","18.0644706214291","12.6329310550842","19.4669142023604","18.5725385725386","18.6272490685439","0.784406565656568","1.99195076499052","8.91461560902209","26.1436526397406","0.848234242288768","4.84602001351966","5.70117955439056","5.33467991920485","8.52564528531153","-7.48149962386942","-10.0936947498795","-22.6336323388683","-6.19681935571565","17.771079972758","-1.57366964011074","15.3770188509425","-2.95350878143384","1.34195219434862","-1.28892952750267","3.26328359541532","0.247495325688703","1.24196817456553","1.98279166844146","-1.61428422261669","19.1246391577517","2.25134528348954","-0.289271680128252","15.6817168972116","17.9408543263965","1.92396372393297","1.51941686565289","23.5605788633184","-0.506958150905206","17.3133276270077","11.2435406616423","-2.64358991176459","-6.50904926270404","-9.2126010953051","25.658047768622","-6.44464530546483","-8.52052487767682","-6.26600908230513","5.7256663810472","5.29818151550596","-6.63668398783497","",
"Turks and Caicos Islands","TCA","General government final consumption expenditure (annual % growth)","NE.CON.GOVT.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","General government final consumption expenditure (annual % growth)","NE.CON.GOVT.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","13.993290776693","10.7958337242771","-7.1200639222219","19.8652682611335","-32.2592026488783","9.8999999960203","3.09301639595903","6.16879433576507","-53.2594527979361","-8.88046274271638","11.0303960617467","-12.6559103588058","-7.77503785413502","22.2168641127313","10.4536795971987","8.35518300442209","11.6115220869002","12.9728330928657","","","","","7.64075275486252","26.281918629776","0.716483219191105","-3.65405239261385","15.4691833477934","20.7920783159124","4.30867973745063","-55.3483099629871","-25.455408970272","9.50259087510648","-11.7563663424478","1.6614373137182","11.1304348713493","3.70770283131048",
"East Asia & Pacific (IDA & IBRD countries)","TEA","General government final consumption expenditure (annual % growth)","NE.CON.GOVT.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","General government final consumption expenditure (annual % growth)","NE.CON.GOVT.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-8.45191350634779","-8.90629488916127","-5.12959990049112","-3.33801072291681","0.160838178554926","-0.71434859589732","-0.689344007458914","1.54533091436899","3.61354981223694","3.10342299761923","0.852899233313153","2.13543632810791","1.71189377321215","3.17798809018728","2.52816690398072","4.03747126414255","3.68679933673597","3.44166002305568","1.27417446024876","0.252698787941782","0.911128693404621","3.21005422750051","1.96720426510981","0.72114164188099","-0.354560684781632","3.1060021696929","3.15968709199493","2.66073397261253","3.67443752602898","2.9225632617742","2.30610335061769",
"Togo","TGO","General government final consumption expenditure (annual % growth)","NE.CON.GOVT.KD.ZG","","-9.52377361145828","-3.50882128770003","27.2727783496151","18.5712053950662","-0.300513051189156","14.4577852955631","-4.21077606116164","4.3958765798648","0","15.7900020269522","22.7268848142483","13.333486431572","-6.53583029612102","6.29333054151789","28.9475363739699","13.2652973341476","12.1620201806714","3.32256100674395","8.83399523530957","1.07135871081331","-13.5064909475605","-2.40240233074775","-14.4615389491428","7.91367077443785","-18.6667001349336","36.9061741609331","-1.85811715165653","-17.6122229834258","12.8842200228492","5.61896274174707","-1.56651096135707","-17.611323341964","8.8000040559898","-6.90000038520432","0.0999995038519046","-4.01243998759844","-5.69999789989913","38.0791170732694","-7.08506114319816","0.110612648493699","17.4451634933864","-14.8005026314624","2.96868167173064","-1.41207488648875","17.3952453924444","7.82693458655463","-11.8015703060201","2.63836744456924","-0.491444587050736","25.3650478406853","39.172531659287","-1.96367347646263","5.72028449590229","14.9927201805977","17.9347030407131","2.30282214236097","-3.40781693304571","23.1396678943597","-2.90099253480712","1.97376386567976","",
"Thailand","THA","General government final consumption expenditure (annual % growth)","NE.CON.GOVT.KD.ZG","","3.03094347630122","10.2941254239929","9.33333972631829","6.09706632174318","9.19568575991075","9.47414014080985","7.69249281201884","20.5350555287354","8.88887127243999","11.3448373878578","4.65111698543448","3.33335429843959","7.52685992316349","-0.4999717447335","14.0703099472904","19.3831621681968","10.3322236169006","13.0433689054798","15.6807136105495","2.81313691873581","14.9301464466951","1.23673761395079","5.25220216081874","8.10406309406532","6.83751024730721","-0.690238802992255","0.285603943055591","4.03154606027975","2.62395507327106","6.91572048419278","6.19096913998638","6.40071418520427","5.11334389338636","8.4591960651496","6.88887513526997","9.80902716853475","2.77184785596043","4.6066778093054","3.60714264481186","2.75896498645049","2.59763648166633","3.41251741705129","5.12532385251932","3.89664844676028","7.99433786103666","2.26452811919226","8.55100825321196","4.92632073992789","10.3963330833685","8.93424134640411","3.72346567809603","7.1721538036301","1.54213946597528","2.80778817803848","2.51575650436186","2.17025307346528","0.255199819165213","2.67261379603308","1.57812156876473","1.37545289684793","3.17872304653019",
"Tajikistan","TJK","General government final consumption expenditure (annual % growth)","NE.CON.GOVT.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-29.2742352013289","-51.5188724468863","-31.2448760976156","35.3396107990964","-16.2465047269927","8.13540219932914","-10.5529516478288","13.6186242443268","-1.19956483169908","1.2760112530505","1.25987496852835","1.24419960909485","1.22896744261479","1.21398998001953","1.19948556326584","1.18521257798957","1.17132982952035","1.15782310920633","1.14451705825078","1.13156609131036","","","","","","","","",
"Turkmenistan","TKM","General government final consumption expenditure (annual % growth)","NE.CON.GOVT.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.7037037037037","7.14285714285714","-3.33333333333333","31.0344827586207","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","General government final consumption expenditure (annual % growth)","NE.CON.GOVT.KD.ZG","","7.53656129065419","4.66813678116533","7.24896755484026","1.44343306967104","3.57670885172377","5.78909318528727","7.37521002664334","6.51824888874044","6.95224015665299","7.32698061769722","9.5434752780162","8.60371436412831","9.99145505926001","3.85055257638824","11.6032661362663","6.7624517737158","-1.79277115563517","5.83684550602356","7.87479209669711","3.5577475600787","1.39606429020573","5.06714387117097","-3.80340640393253","-3.18027150104919","13.2417959276709","11.1709580095316","11.4651492028432","-1.33148891986147","10.9925842523553","-8.36598647281912","2.65261214279704","3.06502522811213","2.48152854013645","1.61531330226261","1.12252884571653","0.366005085648951","3.2588544373924","2.68541253664631","2.74088916436517","1.03102096263299","0.770334441806568","1.65050534605788","1.13435045787986","2.76500275534582","3.44671672923911","3.72929697145727","4.26700660315559","3.00922789770092","4.0681915898726","3.88513037483055","3.16407611207879","3.10356733966857","2.71521090480498","2.19703463673761","1.63307820060916","1.2549761963063","0.929160008988077","1.57852490292667","-0.721748606958769","-1.94886754217274","3.69212155995689",
"Timor-Leste","TLS","General government final consumption expenditure (annual % growth)","NE.CON.GOVT.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.7665865556935","-1.43107561766969","-26.0621275027186","-27.620955638195","-28.1102293125474","39.0248894605033","41.3292748442721","14.0290959750242","19.8050935005743","2.11815760463145","-8.13637229644539","-2.17192061389413","-15.7859532001207","11.8224191040418","3.63642731097337","-1.15010182419104","-5.80979618554693","-0.284115055128552","3.16942349671714","4.86977613262218","3.53529279009439",
"Middle East & North Africa (IDA & IBRD countries)","TMN","General government final consumption expenditure (annual % growth)","NE.CON.GOVT.KD.ZG","","","","","","","9.16732530409638","8.76428288384695","13.3636239489156","11.617544990685","10.7860537745017","21.1496432955526","19.1084651955329","5.52497681976605","43.1997824123561","22.8407977342489","11.3751344883591","-1.19345773908751","1.72558021353009","-0.565660610879505","-6.40922529740766","1.71019565235207","-0.328259063327735","0.647236404649675","-2.09980099799093","3.97943855820266","-11.1899183835045","-3.74026145169665","2.22578430558551","-2.97045840612273","2.57325692579768","6.88312463723013","2.32613337281381","8.56539661788058","2.41561951834908","0.176303785075689","1.56819219105788","0.943521331302605","3.34018719876097","-0.687000304271862","7.08746167042922","2.95639865274966","3.98654754556851","3.51473857069485","5.05966386089702","2.41270652854979","4.95233146525354","-1.62165445841819","5.00937059133908","3.37564345953835","2.7681793991875","7.0535431381582","1.53255064898077","2.84415327089067","4.0895258551203","-0.454158932194218","3.41561298096622","1.17165440835272","3.16408282989312","3.83097122451545","-2.89991874684809","1.94309457435745",
"Tonga","TON","General government final consumption expenditure (annual % growth)","NE.CON.GOVT.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.89876658502833","2.37806559714424","-0.303441545569598","3.11043814301593","-1.42202356524447","2.41258758796414","1.0936375078974","9.73092910364608","11.3200883002208","22.4085825335131",
"South Asia (IDA & IBRD)","TSA","General government final consumption expenditure (annual % growth)","NE.CON.GOVT.KD.ZG","","5.71587567989089","17.6236469454072","19.4163017080144","7.30022208990387","7.48330811045528","4.74270528835636","1.26946683667306","3.96750968823818","7.73042597616475","9.92619327518014","8.54906604002056","3.18938067556363","0.0258463436085634","-4.10826059658865","8.28261239777058","11.4194237756637","3.53830723020339","6.90112779841611","5.2502470131049","4.0758338973291","5.40865473356007","8.5261260309282","6.62191131345315","7.28696915760287","9.22556208201722","9.22535920841287","8.37430356899151","4.97498073028513","7.51154229415198","2.0177800942886","-0.00296164107726327","1.97110342277796","7.75240819284073","-0.0699803565122181","6.47356189960256","5.81530608526599","8.12920248543678","10.9124021038418","8.9021493749474","2.54185941054499","1.33184057826318","1.46760781513242","3.31126941920661","3.99159414516063","8.29946802340031","8.64570601881766","7.64632603214139","9.37388739726421","13.7402676947601","4.49440738592612","5.636720885914","1.52367373649234","1.71468679599623","6.87189450643024","7.68491521397499","6.0788165274754","10.723758617348","6.7863561049667","3.41550906041709","4.01807594417667","2.67079953238161",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","General government final consumption expenditure (annual % growth)","NE.CON.GOVT.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","2.62370361465018","2.78940740555558","3.47966989992973","4.09387183846974","3.59496620397294","2.40795978915263","1.10940157346676","3.03413163739854","1.56565487999947","4.03863120835202","1.47212357561664","1.34831031331015","-2.26856827464009","-3.32701038110108","0.968471215814603","3.85386604684894","1.94202439251261","0.240554904867295","3.76719895122608","4.72413198565786","6.38130102657166","5.45638428114059","15.6418977643262","4.16085569544798","8.69094491895606","18.6647486898232","7.30122350104001","-0.272329421598471","6.43810933202937","11.3091507709607","1.67779550797333","2.01766874259069","0.221112009956428","-1.3933123172841","-0.719271185777544","0.354434353708413","4.37051695021853","2.1850527929206","9.26680081680632","-3.67755176747802",
"Trinidad and Tobago","TTO","General government final consumption expenditure (annual % growth)","NE.CON.GOVT.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tunisia","TUN","General government final consumption expenditure (annual % growth)","NE.CON.GOVT.KD.ZG","","","","","","","12.1045110957889","6.86337310895236","5.96238619415162","0.434288153364989","9.47546562317476","3.10835833412453","8.27781226969226","6.10675886844562","7.45143106177744","15.5693519755497","9.54938483210448","8.06691620508944","4.06271990389241","1.14659367207157","9.94004611596382","8.31699652842799","7.42663958625836","5.8733031727612","5.86566629217012","4.18817238889055","0.777634330735125","0.746732132502203","0.12352610191779","6.44047621980994","2.53274387371334","4.92340609837554","3.07079184378041","4.57871353019318","3.79847940339668","2.97091834216646","3.20785653492624","6.18911646340143","6.33336959089368","2.97636513518611","9.88643880032581","6.39158618302467","6.30500454145502","7.40146191312236","4.34868315323509","2.76459126739232","6.96469598527048","5.46472457742323","4.35044578462576","5.84165064486312","25.631092384326","6.39999764205828","5.2999961351385","6.09999796014402","5.32867749297698","1.210493871585","2.09577114427861","0.694402144118911","1.14935575585264","1.51904790383351","-4.08247422680412","2.17418007615773",
